id,name,blurb,goal,log_goal,currency,country,main_category,subcategory,city,location_state,created_at,launched_at,deadline,target
155,Footpath: Dangerous Nights,"32 pages of heart-pounding, rapid-fire action for fans of G.I. Joe, Birds Of Prey, and Agents Of S.H.I.E.L.D.!",3500.0,8.160803920954665,USD,US,Comics,Comic Books,Titusville,FL,1753523174,1759233600,1761850800,1
1212,Schema MarkApp,"Schema MarkApp, Makes Implementing Schemas Markups EASY.",2000.0,7.601402334583733,USD,US,Technology,Web,Morehead City,NC,1586729286,1587348890,1589940890,0
1645,20 Ways To Generate Passive Income - Online Course,An online course for those interested in creating multiple and passive streams of income with the internet. Work from home or anywhere!,2390.0,7.779466967458324,USD,US,Publishing,Academic,San Francisco,CA,1473162078,1475337513,1477929513,1
1097,Seventh Dimension's fourth album: 'Black Sky',Printing of physical digipack copies of the the new album 'BLACK SKY' by Seventh Dimension.,11000.0,9.305741456739437,SEK,SE,Music,Metal,Stockholm,Stockholm,1619785549,1620373703,1622206800,1
344,Lunex: Designed for the Dynamic,"The backpack is built to keep pace with a fast-moving life – versatile, durable, and designed for the modern lifestyle.",5000.0,8.517393171418904,USD,US,Design,Product Design,San Francisco,CA,1736969456,1746726921,1749247560,1
1181,PAN -Horror Short Film,A micro-budget folk horror short film.,500.0,6.2166061010848646,GBP,GB,Film & Video,Horror,Conwy,Wales,1591646101,1591650208,1595970208,1
193,Quarks: Particle Puzzle,"Quick 1-3 player board game where players place particles, twist tiles, and connect colors to score the most points",75000.0,11.225256725762891,USD,US,Games,Tabletop Games,East Greenwich,RI,1739551949,1756843205,1759435205,0
92,Bloody Lovers : a Gothic Playing Cards Deck NSFW,"The perfect dark, bloody, and dramatic gothic playing card deck. 54 hand-illustrated cards, coming for Halloween.",2500.0,7.824445930877619,EUR,FR,Games,Playing Cards,Lyon,Rhone-Alpes,1756975295,1761865237,1765324837,1
871,Wristband-ID,Wristband-ID is an innovative product which enables you to carry your ID digitally without needing any form of physical ID card.,110000.0,11.60824473564232,GBP,GB,Technology,Wearables,London,England,1670943164,1692825218,1695417218,0
1786,Vinyl decor n more,"Vinyl decor and more is a specialty business that offers customized mugs, wine glasses, and more. They make great gifts!",1500.0,7.313886831633462,USD,US,Crafts,Embroidery,Palmdale,CA,1425492355,1425925477,1427785200,0
1538,THE CUBA UNKNOWN: An Exploration in Times of Change,"An intimate exploration of Cuba through photographs, stories, and art, from the months we spent searching for waves with Cuban surfers.",24000.0,10.085850775128716,USD,US,Photography,Photobooks,Havana,Ciudad de la Habana,1508102978,1510337575,1512608460,1
1973,Flutterby,It's hard to know what to do and say when someone is dying. This evocative work of art helps you be with someone in a meaningful way.,5000.0,8.517393171418904,USD,US,Art,Performance Art,Atlanta,GA,1314736042,1315845231,1321032831,1
829,Love Stretches Book,"a visual journey exploring the magic of birth, love and chosen family.",3000.0,8.006700845440367,USD,US,Publishing,Art Books,Lawrence,KS,1704387003,1706060638,1708837860,1
1840,Making your life a HAM sandwhich!,Look life's full of a bunch of shit let's make a promise never to fall down ever again! I'll teach you how to HAM!,5000.0,8.517393171418904,USD,US,Publishing,Academic,Zephyrhills,FL,1404998569,1405000472,1407592472,0
1853,Conducted Fluidity Collection Spring/Summer '15,My Graduate Collection 2014,500.0,6.2166061010848646,GBP,GB,Fashion,Ready-to-wear,London,England,1400519428,1400715641,1404171641,0
1265,DIAgate brings out Japanese SMEs' technology in the world.,日本のものづくり技術を世界に伝えるWebメディア 「DIAgate」を作るために、フィリピンで翻訳チームを立ち上げたい。,500000.0,13.122365377402328,JPY,JP,Technology,Web,Tokyo,Tokyo Prefecture,1569130003,1572263522,1576814340,0
59,CodeRover Hovercraft — Build It. Code It. Race It.,A hands-on robotics kit that brings real engineering to life.,3000.0,8.006700845440367,USD,US,Technology,Robots,Atlanta,GA,1760156550,1762524001,1767708001,1
1288,A site for parents to meet parents and kids to meet kids.,A website for for parents to schedule playdates for their children.,2000.0,7.601402334583733,USD,US,Technology,Web,Las Vegas,NV,1565182273,1565291948,1570475948,0
648,You Owe Me James | Short Film,"All debts will eventually be paid, whether you want to or not.",1000.0,6.90875477931522,USD,US,Film & Video,Drama,Savannah,GA,1721847209,1724947032,1725940740,1
1915,I Rang The Bell! Updating The Belfry community events space!,Providing The Belfry with the necessary infrastructure to become a fabulous multi-use community center!,34500.0,10.448743588106623,USD,US,Art,Performance Art,Sisters,OR,1358292832,1362172664,1365970664,1
1921,Paco Fish's Burlesque Vanguard Tour,"Paco Fish living in a van, performing, & teaching across the continent: 52 weeks: 52 states & provinces.",6000.0,8.699681400989514,USD,US,Art,Performance Art,Baltimore,MD,1353938913,1356988719,1362113940,1
86,BladeX GEN-195—The Rotational Urban Outdoor EDC Pocket Knife,"Sleek in the city, capable in the field — a refined EDC built to last.",10000.0,9.210440366976515,HKD,HK,Design,Product Design,Hong Kong,Hong Kong Island,1759216439,1760628918,1765816518,1
555,MakerPi TiCaliper | All-in-1 Titanium EDC caliper,Gr5 Titanium.Precision CNC machining.Multiple functions that can be of great help in daily life.Magnetic LED lamp.,9090.0,9.115040192121858,HKD,HK,Design,Product Design,Hong Kong,Hong Kong Island,1728886436,1731415769,1734007769,1
453,Candy Case Pro,The Sweetest Way to Collect,9999.0,9.210340371976184,USD,US,Games,Tabletop Games,Frankenmuth,MI,1735938782,1740232806,1742866200,0
358,Borg Tech 3D Print Hardware Kits,Elevate your Prints. | | | Infinity Pyramid | Sandala | MagLEV | Matrix & More!,30000.0,10.308985993422082,AUD,AU,Technology,3D Printing,Perth,WA,1742692797,1743425101,1748609101,0
800,EDCEST® PEN - Wearable EDC pen.,Designed to be worn on a watch strap. 3D printed in France. Refills from South Korea.,3000.0,8.006700845440367,USD,US,Crafts,Stationery,Dover,DE,1696408692,1708552732,1711141132,1
1839,A Skeptical Analysis Of the Bible,A skeptical breakdown of the Bible and Jewish / Christian theology that is three years in the making and need money to self-publish.,40000.0,10.59665973278358,USD,US,Publishing,Academic,Grand Bay,AL,1404777352,1405017918,1407609918,0
572,Ti-Capsule: a 5-in-1 Titanium Key-chain Screwdriver EDC Tool,"CNC Machined Titanium Keychain Screwdriver with four 4mm bits, a pry bar, nail remover, box cutter, tritium pendant, and mini file.",5000.0,8.517393171418904,USD,US,Design,Product Design,New York,NY,1728542972,1730199486,1732877886,1
553,Nosferatu Enamel Pin,A hard Enamel Pin that is sure to get your blood pumping with fear!,1750.0,7.467942332285852,USD,US,Art,Illustration,San Clemente,CA,1731279741,1731578660,1734170660,0
328,Jaws of Hell,"A psychological boomer shooter set before The Hive Pandemic. Play as Clark Andrews—ex-farmer, husband, and future bounty hunter.",100.0,4.61512051684126,USD,US,Games,Video Games,Truxton,MO,1748140900,1748526705,1750478520,1
851,The Unreal: 2024 Calendar Game (Escape Room Board Game),"A wall calendar with large illustrations and 30+ puzzles, woven into an imaginative and slightly insane story.",10000.0,9.210440366976515,EUR,NL,Games,Tabletop Games,Dongen,North Brabant,1697092709,1700232663,1702162740,0
1388,Pokemon Themed Parody Candles,"Handmade Pokemon Themed Parody Candles, Candle Monsters, Gotta smell them all, starter monsters",959.0,6.866933284461882,USD,US,Crafts,Candles,Detroit,MI,1549054474,1549306357,1551120757,0
994,The Strangle of Ivy: A Short Gothic Horror Film,"Creeping ivy… dark secrets… When Samantha uncovers what lies at the heart of her childhood home, she’ll never be the same again.",1500.0,7.313886831633462,USD,US,Film & Video,Horror,Olney,MD,1652217577,1654607185,1656647940,1
318,Spytt Magazine: 2025,Spytt will be a paper magazine that will be born in response to the malaise caused by the arbitrary censorship of social networks.,3000.0,8.006700845440367,EUR,IT,Publishing,Zines,Italia,Piedmont,1746459361,1748342600,1751234340,1
938,VERTICAL LAB PUZZLE,First puzzle to the environmentally sustainable way,7200.0,8.881975184248867,EUR,CH,Games,Puzzles,Lugano,Canton of Ticino,1661600151,1667322226,1670004226,0
343,Roraatf x Mavie Idol Merch,Idol merch for Vtubers Roraatf and Mavie!,400.0,5.993961427306569,USD,US,Art,Digital Art,San Francisco,CA,1739157370,1746712487,1749304487,1
1803,AMPY: Power your devices from your motion,"AMPY is a wearable device that captures energy from your motion, turning it into power to charge your phone or any USB-powered device",100000.0,11.51293546492023,USD,US,Technology,Wearables,Chicago,IL,1410297530,1412830839,1415599140,1
1438,More Than A Conqueror,"Growth can be uncomfortable at times of hardship. An Album of Art produced by Life, We All have Greatness within Us. #MTAC",14200.0,9.561067663645012,USD,US,Music,Hip-Hop,Philadelphia,PA,1533322433,1533653158,1538837158,0
838,NO FUTURE - a cyberpunk graphic novel by Corbeyran and Jef,"THE FIFTH ELEMENT meets BLADE RUNNER, BRAZIL, and IDIOCRACY in this deluxe action-packed graphic novel.",7500.0,8.922791623969637,USD,US,Comics,Graphic Novels,Chicago,IL,1704052702,1705424407,1706922000,1
146,GHOST CHICKEN - The Graphic Novel,"The story of a vegan restaurant haunted by the ghost of a chicken, and the one girl determined to uncover the mystery of... why?!",10000.0,9.210440366976515,USD,US,Comics,Graphic Novels,Boston,MA,1750426430,1759247937,1761998400,1
1235,Apolonia,"Un cortometraje sobre María, una joven de la sierra mazateca de Oaxaca, quien atesora un conocimiento sagrado para salvar a su hermana.",42000.0,10.645448706505872,MXN,MX,Film & Video,Shorts,Huautla de Jiménez,Oaxaca,1581816555,1582172268,1584332268,1
1449,Pirate Games: Reality Sailing Competition,"Contestant boats battle Our Pirates for $30,000 in gold coins.\r
America's Cup meets American Gladiators. \r
\r
Scroll down for gold!",98000.0,11.49273296168228,USD,US,Film & Video,Television,Key West,FL,1528746687,1532444297,1535742000,0
913,Enabot EBO X Family Robot Companion: Your Smart Guardian,"Winning 2023 CES Innovation Awards at Robotics & Smart Home. With ChatGPT, V-SLAM, Alexa Built-in, 4K Stabilized Camera,Harman AudioEFX",78500.0,11.270866642542863,HKD,HK,Technology,Robots,Hong Kong,Hong Kong Island,1665409659,1678376707,1682264707,1
447,Bottled,"The phrase “walk a mile in some else’s shoes"" becomes all too real for therapist Amelia as she struggles to bottle her past trauma.",1000.0,6.90875477931522,GBP,GB,Film & Video,Shorts,Derby,England,1741019543,1741021477,1743348900,1
449,XLASERLAB X1/X1Pro: The Most Versatile Laser Welding Machine,"All-in-One Laser Welding, Cutting, Cleaning, and Rust Removal | Works in Any Environment | Safety and Efficiency | Easy to Use",779151.0,13.565961427770294,HKD,HK,Technology,Fabrication Tools,Hong Kong,Hong Kong Island,1732069081,1739285946,1743170346,1
1247,Halley Greg: Full-Length Album!,"Empowering, sassy, sweet, punch-you-in-the-gut indie pop rock.",5000.0,8.517393171418904,USD,US,Music,Indie Rock,Seattle,WA,1578451059,1578688220,1581280220,1
1147,aeseaes - Shapeshifter - Our First Full-Length Album,"We've just made our first full-length album of 10 new original songs, and we need your help to print it on CD and vinyl!",10000.0,9.210440366976515,USD,US,Music,Indie Rock,Austin,TX,1593372243,1601055753,1603647753,1
370,IceQuick Neo : Chill your coffee in 2 minutes,"Instantly chill your drinks without ice using 0°F liquid gel tech. Enjoy undiluted iced coffee, tea, and more in just 2 minutes!",710000.0,13.47302165746721,JPY,JP,Design,Product Design,Tokyo,Tokyo Prefecture,1742218283,1745322312,1747914312,1
359,Pegasus: Kidnapped Through Time,Help a team of indie filmmakers bring an epic sci-fi story to life — starting with a thrilling short film!,5000.0,8.517393171418904,USD,US,Film & Video,Science Fiction,North Charleston,SC,1745661454,1745937033,1748529033,1
915,Tap Rogue,Mobile RogueLike and Puzzle game.,69.0,4.248495242049359,GBP,GB,Games,Mobile Games,London,England,1677415463,1678211289,1680799689,1
207,SeaLogger – Enregistrez les données NMEA de votre bateau,SeaLogger est un enregistreur plug & play pour les réseaux NMEA 2000. Il capte et stocke automatiquement les données de navigation.,10000.0,9.210440366976515,EUR,FR,Technology,DIY Electronics,France,Auvergne,1753175493,1755957897,1758549897,0
1492,Music Is My Escape,I'm looking for financial help so that I can invest in doing the videos to the songs on my album and for marketing and promotion.,6000.0,8.699681400989514,USD,US,Music,Hip-Hop,London,England,1434622833,1521964254,1525852254,0
917,Dorian Vallejo | The Collector's Editions | Artbook,"The enormous collection of works Dorian painted for buyers of ""Drawings Inspired by Life"", now has its own book.",25000.0,10.12667110305036,EUR,FR,Publishing,Art Books,Strasbourg,Alsace,1674210061,1677862955,1680451355,1
1558,The Compass Breakfast Wagon: neighborhood-focused food truck,"Find your way, fuel your day! Scratch-made biscuits, coffee, and one-eyed jacks, using local ingredients & benefiting the neighborhood.",3000.0,8.006700845440367,USD,US,Food,Food Trucks,Spokane,WA,1503987923,1506031877,1508623877,1
730,Tagmybase : The Awakening,Personalise your wargaming miniatures bases and bring your games to life,1000.0,6.90875477931522,GBP,GB,Games,Tabletop Games,Hampshire,England,1708548347,1715641125,1716850725,0
1526,Bella Fantasia: Fine Art Nudes Limited Edition Photography,"Exclusives. Bold, uninhibited aesthetic examination of captivating feminine forms. Unapologetic, meticulously produced fine art nudes.",1500.0,7.313886831633462,USD,US,Photography,Photobooks,Charleston,SC,1508527531,1511538979,1514695500,1
1954,Cherokee Streets Fourth Annual People's Joy Parade!,"We're bringing the Peoples Joy Parade back to the Cherokee St. Cinco de Mayo festival, now for the 4th year in a row!",4000.0,8.294299608857235,USD,US,Art,Performance Art,St. Louis,MO,1331780109,1332373360,1336194000,1
73,"Sustainable Apparel - ankoor - Nature's Way, Every Day","Wear the Change - Choose Sustainability - We Created a Durable, Stylish, Environmentally Responsible Apparel Line from Head to Toe",9800.0,9.19023970026918,CAD,CA,Fashion,Apparel,Ottawa,ON,1454698237,1762870399,1766758399,0
821,DramaLlama App Development,DramaLlama - A mobile social platform for BL & GL enthusiasts worldwide to connect,5000.0,8.517393171418904,USD,US,Technology,Apps,Edwardsville,IL,1705436438,1706619781,1709211781,1
707,How To Hook Up with Girls: Queer Short Film by Capri Campeau,A Chaotic and Joyful LGBTQ+ RomCom,25000.0,10.12667110305036,USD,US,Film & Video,Shorts,Los Angeles,CA,1705094643,1715711631,1718303631,1
1245,Acroyoga Playbook,"A book to reinvent the child inside of you, and to guide your curiosity and your creativity into your acroyoga journey.",3500.0,8.160803920954665,EUR,FR,Publishing,Academic,Paris,Ile-de-France,1577116098,1578068848,1581524848,1
